municipalidad,anio_semestre,tipo_compra,RubroN1,monto_neto_clp,n_items,n_ordenes
La Granja,2024-2,licitacion,"Servicios profesionales, administrativos y consultorías de gestión empresarial",101360597,16,14
La Granja,2024-2,licitacion,"Tecnologías de la información, telecomunicaciones y radiodifusión",20764452,10,7
La Granja,2024-2,licitacion,Vehículos y equipamiento en general,66997200,4,4
La Granja,2024-2,trato_directo,"Alimentos, bebidas y tabaco",2184874,1,1
La Granja,2024-2,trato_directo,Artículos para plantas y animales,9792000,1,1
La Granja,2024-2,trato_directo,"Educación, formación, entrenamiento y capacitación",4992000,1,1
La Granja,2024-2,trato_directo,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",13050000,1,1
La Granja,2024-2,trato_directo,Equipamiento para manejo y estiba de materiales,1820000,1,1
La Granja,2024-2,trato_directo,"Equipos y suministros de defensa, orden público, protección y seguridad",1627546,2,1
La Granja,2024-2,trato_directo,Muebles y mobiliario,672270,1,1
La Granja,2024-2,trato_directo,"Muebles, accesorios, electrodomésticos y productos electrónicos",4300590,1,1
La Granja,2024-2,trato_directo,"Salud, servicios sanitarios y alimentación",2,2,2
La Granja,2024-2,trato_directo,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",1332903,3,2
La Granja,2024-2,trato_directo,Servicios de construcción y mantenimiento,23425416,4,4
La Granja,2024-2,trato_directo,"Servicios de defensa nacional, orden público y seguridad",384516388,2,2
La Granja,2024-2,trato_directo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",1080001,2,2
La Granja,2024-2,trato_directo,"Servicios profesionales, administrativos y consultorías de gestión empresarial",8450000,2,2
La Granja,2024-2,trato_directo,"Tecnologías de la información, telecomunicaciones y radiodifusión",13441378,7,4
La Granja,2025-1,compra_agil,"Alimentos, bebidas y tabaco",32186678,27,19
La Granja,2025-1,compra_agil,Artículos de electrónica,165990,2,2
La Granja,2025-1,compra_agil,Artículos de fabricación y producción,53545754,60,33
La Granja,2025-1,compra_agil,Artículos eléctricos y de iluminación,10716020,134,12
La Granja,2025-1,compra_agil,"Artículos para estructuras, obras y construcciones",45540126,49,24
La Granja,2025-1,compra_agil,Artículos para plantas y animales,14742620,18,8
La Granja,2025-1,compra_agil,"Educación, formación, entrenamiento y capacitación",2970080,3,3
La Granja,2025-1,compra_agil,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",14864894,19,14
La Granja,2025-1,compra_agil,Equipamiento para laboratorios,16492696,29,19
La Granja,2025-1,compra_agil,Equipamiento para manejo y estiba de materiales,10569688,34,7
La Granja,2025-1,compra_agil,Equipamiento y suministros médicos,116667278,397,90
La Granja,2025-1,compra_agil,"Equipos y suministros de defensa, orden público, protección y seguridad",19374776,54,30
La Granja,2025-1,compra_agil,"Equipos y suministros de imprenta, fotográficos y audiovisuales",2071221,5,4
La Granja,2025-1,compra_agil,Equipos y suministros de limpieza,21219247,34,15
La Granja,2025-1,compra_agil,"Equipos, accesorios y suministros de oficina",22635940,67,21
La Granja,2025-1,compra_agil,"Equipos, suministros y accesorios deportivos y recreativos",21855643,102,10
La Granja,2025-1,compra_agil,Herramientas y maquinaria en general,44212120,49,13
La Granja,2025-1,compra_agil,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",21021554,63,17
La Granja,2025-1,compra_agil,Maquinaria para construcción y edificación,2345999,11,3
La Granja,2025-1,compra_agil,Maquinaria para fabricación y transformación industrial,7467089,5,5
La Granja,2025-1,compra_agil,Maquinaria para generación y distribución de energía,6258406,19,9
La Granja,2025-1,compra_agil,Maquinaria para minería y perforación,5016000,1,1
La Granja,2025-1,compra_agil,"Maquinarias, equipos y suministros para la industria de servicios",2052459,9,4
La Granja,2025-1,compra_agil,Medicamentos y productos farmacéuticos,70001836,87,53
La Granja,2025-1,compra_agil,Muebles y mobiliario,66733374,81,51
La Granja,2025-1,compra_agil,"Muebles, accesorios, electrodomésticos y productos electrónicos",37579739,77,29
La Granja,2025-1,compra_agil,"Organizaciones sociales, laborales y clubes",4165000,1,1
La Granja,2025-1,compra_agil,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",6312492,5,5
La Granja,2025-1,compra_agil,Productos de papel,12154025,47,12
La Granja,2025-1,compra_agil,"Productos derivados de minerales, plantas y animales",14582985,21,13
La Granja,2025-1,compra_agil,Productos impresos y publicaciones,5807600,9,6
La Granja,2025-1,compra_agil,Productos químicos industriales,3908971,20,5
La Granja,2025-1,compra_agil,"Resinas, cauchos, espumas y elastómeros",2634486,2,2
La Granja,2025-1,compra_agil,"Ropa, maletas y productos de aseo personal",43854394,88,21
La Granja,2025-1,compra_agil,"Salud, servicios sanitarios y alimentación",1595528,3,3
La Granja,2025-1,compra_agil,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",6188100,2,2
La Granja,2025-1,compra_agil,Servicios básicos y de información pública,1881600,1,1
La Granja,2025-1,compra_agil,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",15270320,12,12
La Granja,2025-1,compra_agil,Servicios de construcción y mantenimiento,22599614,7,7
La Granja,2025-1,compra_agil,Servicios de cuidado personal y domésticos,5138600,2,2
La Granja,2025-1,compra_agil,"Servicios de defensa nacional, orden público y seguridad",924380,1,1
La Granja,2025-1,compra_agil,Servicios de limpieza industrial,1607459,4,4
La Granja,2025-1,compra_agil,Servicios de producción y fabricación industrial,34576580,53,26
La Granja,2025-1,compra_agil,"Servicios de transporte, almacenaje y correo",16478505,6,6
La Granja,2025-1,compra_agil,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",46716700,111,12
La Granja,2025-1,compra_agil,"Servicios profesionales, administrativos y consultorías de gestión empresarial",4707800,4,4
La Granja,2025-1,compra_agil,"Tecnologías de la información, telecomunicaciones y radiodifusión",44119240,154,27
La Granja,2025-1,compra_agil,Vehículos y equipamiento en general,8409470,6,6
La Granja,2025-1,convenio_marco,,479752875,128,61
La Granja,2025-1,licitacion,"Alimentos, bebidas y tabaco",20138398,5,5
La Granja,2025-1,licitacion,Artículos de fabricación y producción,51888310,5,5
La Granja,2025-1,licitacion,Artículos eléctricos y de iluminación,28473452,2,2
La Granja,2025-1,licitacion,"Artículos para estructuras, obras y construcciones",5640000,1,1
La Granja,2025-1,licitacion,"Educación, formación, entrenamiento y capacitación",3390000,1,1
La Granja,2025-1,licitacion,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",17666761,6,3
La Granja,2025-1,licitacion,Equipamiento para laboratorios,9435000,2,1
La Granja,2025-1,licitacion,Equipamiento y suministros médicos,34977341,18,9
La Granja,2025-1,licitacion,Equipos y suministros de limpieza,8874610,4,2
La Granja,2025-1,licitacion,"Equipos, accesorios y suministros de oficina",15464316,5,5
La Granja,2025-1,licitacion,Herramientas y maquinaria en general,240000,1,1
La Granja,2025-1,licitacion,Maquinaria para generación y distribución de energía,20540000,2,2
La Granja,2025-1,licitacion,Medicamentos y productos farmacéuticos,17895600,4,2
La Granja,2025-1,licitacion,Muebles y mobiliario,35445300,7,6
La Granja,2025-1,licitacion,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",37000000,1,1
La Granja,2025-1,licitacion,Productos químicos industriales,21008404,1,1
La Granja,2025-1,licitacion,"Resinas, cauchos, espumas y elastómeros",4990000,1,1
La Granja,2025-1,licitacion,"Ropa, maletas y productos de aseo personal",22807470,8,4
La Granja,2025-1,licitacion,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",8403361,1,1
La Granja,2025-1,licitacion,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",31963459,3,3
La Granja,2025-1,licitacion,Servicios básicos y de información pública,2142741,1,1
La Granja,2025-1,licitacion,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",5764000,1,1
La Granja,2025-1,licitacion,Servicios de construcción y mantenimiento,859757113,22,20
La Granja,2025-1,licitacion,"Servicios de defensa nacional, orden público y seguridad",2440604186,2,2
La Granja,2025-1,licitacion,Servicios de producción y fabricación industrial,140510199,13,12
La Granja,2025-1,licitacion,"Servicios de transporte, almacenaje y correo",64190002,5,5
La Granja,2025-1,licitacion,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",2631002,3,3
La Granja,2025-1,licitacion,"Servicios financieros, pensiones y seguros",2,2,2
La Granja,2025-1,licitacion,"Servicios profesionales, administrativos y consultorías de gestión empresarial",24555000,1,1
La Granja,2025-1,licitacion,"Tecnologías de la información, telecomunicaciones y radiodifusión",14265416,2,2
La Granja,2025-1,licitacion,Vehículos y equipamiento en general,20070000,2,2
La Granja,2025-1,trato_directo,Artículos para plantas y animales,5625357,2,2
La Granja,2025-1,trato_directo,"Educación, formación, entrenamiento y capacitación",1640000,2,2
La Granja,2025-1,trato_directo,Equipamiento para laboratorios,13000000,1,1
La Granja,2025-1,trato_directo,Equipos y suministros de limpieza,3887600,1,1
La Granja,2025-1,trato_directo,"Equipos, accesorios y suministros de oficina",1,1,1
La Granja,2025-1,trato_directo,Herramientas y maquinaria en general,936000,1,1
La Granja,2025-1,trato_directo,Maquinaria para generación y distribución de energía,2150000,2,2
La Granja,2025-1,trato_directo,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",8369008,1,1
La Granja,2025-1,trato_directo,Servicios básicos y de información pública,1470586,1,1
La Granja,2025-1,trato_directo,Servicios de construcción y mantenimiento,250300,1,1
La Granja,2025-1,trato_directo,Servicios de cuidado personal y domésticos,13050000,1,1
La Granja,2025-1,trato_directo,"Servicios de defensa nacional, orden público y seguridad",229217294,1,1
La Granja,2025-1,trato_directo,"Servicios de transporte, almacenaje y correo",1,1,1
La Granja,2025-1,trato_directo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",1250000,1,1
La Granja,2025-1,trato_directo,"Servicios financieros, pensiones y seguros",28200000,1,1
La Granja,2025-1,trato_directo,Servicios medioambientales,1266672,1,1
La Granja,2025-1,trato_directo,"Servicios profesionales, administrativos y consultorías de gestión empresarial",4820000,1,1
La Granja,2025-1,trato_directo,"Tecnologías de la información, telecomunicaciones y radiodifusión",33917278,4,4
La Granja,2025-2,compra_agil,"Alimentos, bebidas y tabaco",66499167,179,65
La Granja,2025-2,compra_agil,Artículos de electrónica,101970,1,1
La Granja,2025-2,compra_agil,Artículos de fabricación y producción,61712673,88,48
La Granja,2025-2,compra_agil,Artículos eléctricos y de iluminación,19315481,20,19
La Granja,2025-2,compra_agil,"Artículos para estructuras, obras y construcciones",78370704,78,60
La Granja,2025-2,compra_agil,Artículos para plantas y animales,52625609,47,26
La Granja,2025-2,compra_agil,"Combustibles, lubricantes y anticorrosivos",5136477,31,4
La Granja,2025-2,compra_agil,"Educación, formación, entrenamiento y capacitación",21127750,23,23
La Granja,2025-2,compra_agil,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",33605362,40,31
La Granja,2025-2,compra_agil,Equipamiento para laboratorios,10580440,50,26
La Granja,2025-2,compra_agil,Equipamiento para manejo y estiba de materiales,8338606,39,24
La Granja,2025-2,compra_agil,Equipamiento y suministros médicos,141118189,476,114
La Granja,2025-2,compra_agil,"Equipos y suministros de defensa, orden público, protección y seguridad",15092056,35,31
La Granja,2025-2,compra_agil,"Equipos y suministros de imprenta, fotográficos y audiovisuales",4094671,9,8
La Granja,2025-2,compra_agil,Equipos y suministros de limpieza,15045754,31,19
La Granja,2025-2,compra_agil,"Equipos, accesorios y suministros de oficina",54535331,206,59
La Granja,2025-2,compra_agil,"Equipos, suministros y accesorios deportivos y recreativos",26795539,134,26
La Granja,2025-2,compra_agil,Herramientas y maquinaria en general,23614298,34,23
La Granja,2025-2,compra_agil,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",31112582,189,51
La Granja,2025-2,compra_agil,"Maquinaria para agricultura, pesca y silvicultura",5455160,36,5
La Granja,2025-2,compra_agil,Maquinaria para construcción y edificación,13257300,23,7
La Granja,2025-2,compra_agil,Maquinaria para fabricación y transformación industrial,5636828,6,5
La Granja,2025-2,compra_agil,Maquinaria para generación y distribución de energía,12025320,9,9
La Granja,2025-2,compra_agil,Maquinaria para minería y perforación,1300000,1,1
La Granja,2025-2,compra_agil,"Maquinarias, equipos y suministros para la industria de servicios",604025,10,5
La Granja,2025-2,compra_agil,Medicamentos y productos farmacéuticos,23262723,23,20
La Granja,2025-2,compra_agil,Muebles y mobiliario,58027563,90,53
La Granja,2025-2,compra_agil,"Muebles, accesorios, electrodomésticos y productos electrónicos",19738912,76,50
La Granja,2025-2,compra_agil,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",2501430,2,2
La Granja,2025-2,compra_agil,Productos de papel,17670653,115,30
La Granja,2025-2,compra_agil,"Productos derivados de minerales, plantas y animales",22666297,41,20
La Granja,2025-2,compra_agil,Productos impresos y publicaciones,11322663,18,10
La Granja,2025-2,compra_agil,"Productos para relojería, joyería y gemas",36000,1,1
La Granja,2025-2,compra_agil,Productos químicos industriales,5305161,9,9
La Granja,2025-2,compra_agil,"Resinas, cauchos, espumas y elastómeros",6904950,5,5
La Granja,2025-2,compra_agil,"Ropa, maletas y productos de aseo personal",44337829,127,46
La Granja,2025-2,compra_agil,"Salud, servicios sanitarios y alimentación",1453500,3,3
La Granja,2025-2,compra_agil,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",5377544,19,4
La Granja,2025-2,compra_agil,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",3558027,2,2
La Granja,2025-2,compra_agil,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",23536787,34,19
La Granja,2025-2,compra_agil,Servicios de construcción y mantenimiento,32052486,18,18
